id;supplier_code;supplier_name;supplier_address;telephone;fax;email;contact_person;is_active;is_delete;created_by;created_date;updated_by;updated_date;type
475;755;PT ASTRA INTERNATIONAL AUTO 2000;SURABAYA JL RAYA JEMUR SARI 215;031 8492000;;;RANY;Y;N;USER0007;2017-10-26 14:36:48.437;USER0007;2017-10-26 14:36:48.450;NULL
476;756;PT CAKRAWALA BUANA BESTARY;JAKARTA TANGERANG;;;;SUPARYOTO;Y;N;USER0007;2017-11-14 14:46:47.063;USER0007;2017-11-14 14:46:47.077;NULL
477;757;PT PRAMBANAN KENCANA;JLN TANAH ABANG 2 NO 36 JAKARTA 10160;081357246844;;;BP ETHER;Y;N;USER0008;2017-11-14 15:29:40.470;USER0008;2017-11-14 15:29:40.487;NULL
478;758;BENGKEL NYONG SAGERAT;BITUNG SAGERAT;;;;KO NYONG;Y;N;USER0007;2017-11-29 11:34:39.133;USER0007;2017-11-29 11:34:39.147;NULL
479;759;UD.PUTRA BAROKAH VARIASI SURABAYA;"SURABAYA  ";;;;RONI CHANDRA;Y;N;USER0007;2017-11-29 11:44:00.607;USER0007;2017-11-29 11:44:00.620;NULL
480;760;FUJI FLAVOR CO LTD;TOKYO JAPAN;;;;NOZOMI;Y;N;USER0008;2017-12-04 16:20:58.547;USER0008;2017-12-04 16:20:58.583;NULL
481;761;LIPPI BAN;SURABAYA;;;;LIPPI;Y;N;USER0007;2017-12-21 16:23:56.117;USER0007;2017-12-21 16:23:56.130;NULL
482;762;PT DIESEL SUKSES;SURABAYA;;;;WULAN;Y;N;USER0007;2018-01-09 11:56:16.573;USER0007;2018-01-09 11:57:04.103;NULL
483;763;HJ SUKRIA;WANGURER;085298610045;;;SUKRIA;Y;N;USER0008;2018-01-10 14:08:19.480;USER0008;2018-01-10 14:08:19.490;NULL
484;764;PT NABEL SAKHA GEMILANG;MINUT KOMPLEK GUDANG VOLVO JL MANADO BITUNG;;;;EFENDI;Y;N;USER0007;2018-01-12 11:18:30.093;USER0007;2018-01-12 11:18:30.107;NULL
485;765;PT BINO MITRA SEJATI;PAKOWA KECAMATAN WANEA MANADO;085340347771;;;FANNY MOKALU;Y;N;USER0008;2018-01-29 15:55:19.833;USER0008;2018-01-29 15:55:19.847;NULL
486;766;PT SARI MALALUGIS;BITUNG MADIDIR;;;;SAMMI;Y;N;USER0007;2018-01-30 15:03:38.120;USER0007;2018-01-30 15:03:38.133;NULL
487;767;ASIA DIESEL MOTOR SURABAYA;SURABAYA;;;;ADM;Y;N;USER0007;2018-01-31 13:49:22.653;USER0007;2018-01-31 13:49:22.667;NULL
488;768;CENTRUMA FRAME  PRINTING;MANADO;082191966904;0431862999;;IMA;Y;N;USER0008;2018-02-05 11:07:33.497;USER0008;2020-10-12 11:46:42.590;NULL
489;769;PT GILANG MEDICA JAYA;MAKASSAR;082190430251;04115618115;;SYUKUR SIRHADI;Y;N;USER0008;2018-03-07 10:15:56.923;USER0008;2018-03-07 10:15:56.937;NULL
490;770;KAWASHO FOODS;JAPAN;;;yuiko.katsura@kawashofood;yuiko.katsura@kawasho_foo;Y;N;USER0007;2018-03-09 11:20:58.377;USER0007;2018-03-09 11:21:13.287;NULL
491;771;CV SURYA ABADI antonio w;JAKARTA;;;;DIAN;Y;N;USER0007;2018-03-15 16:10:04.057;USER0007;2025-03-17 14:23:17.457;NULL
492;772;MITRA USAHA;BITUNG;;;;AKSEL;Y;N;USER0008;2018-03-27 09:37:18.653;USER0008;2018-03-27 09:37:18.667;NULL
493;773;HIDAYAH COMPUTER SURABAYA;SURABAYA;;;;AGAN;Y;N;USER0007;2018-03-28 11:10:33.397;USER0007;2018-03-28 11:10:33.407;NULL
494;774;"UD BARITO ";PASAR GIRIAN;082192224472;;;YAYU;Y;N;USER0008;2018-04-13 15:19:25.307;USER0008;2018-04-13 15:19:25.320;NULL
495;775;SANDRA ROTTY;MANADO;081356738223;;;SANDRA;Y;N;USER0008;2018-04-13 15:31:53.437;USER0008;2018-04-13 15:31:53.447;NULL
496;776;PT TAUFIKS TECHNIKA TAMA;JAKARTA;;;;NR ISWANSYAH;Y;N;USER0007;2018-04-24 15:24:58.437;USER0007;2018-04-24 15:24:58.450;NULL
497;777;PAK JOJOK CHRISTOFEL;BITUNG;;;;085240915000;Y;N;USER0007;2018-05-18 16:07:05.573;USER0007;2018-05-18 16:07:05.603;NULL
498;778;PT LEMBA ENERGY SEMESTA;SIDOARJO JAWA TIMUR;;;;SUWONO;Y;N;USER0007;2018-05-28 16:17:41.223;USER0007;2018-05-28 16:17:41.233;NULL
499;779;ORNAMENT COMPUTERIZED EMBROIDERY;ROYAL PLAZA SURABAYA;082230717954;0318295306;ornamentbordir.09@gmail.c;CHAJAR;Y;N;USER0008;2018-05-30 16:34:29.197;USER0008;2018-05-30 16:34:29.210;NULL
500;780;PT SARI USAHA MANDIRI;BITUNG;;;;SUM;Y;N;USER0007;2018-06-06 13:45:35.943;USER0007;2018-06-06 13:45:35.957;NULL
501;781;PT MIRE PRIN COLL;JLN RAYA PERANCIS TANGERANG;081399933377;;sahabatkurnia@yahoo.co.id;JUSMAN;Y;N;USER0008;2018-06-08 13:35:35.697;USER0008;2018-06-08 13:35:35.710;NULL
502;782;MP ARTWORK;BANDUNG;;;palilinganmichael@gmail.c;Michael;Y;N;USER0008;2018-06-12 13:33:55.310;USER0008;2018-06-12 13:33:55.320;NULL
503;783;BOS NATURAL FLAVOURS LTD;KERALA INDIA;;;;SHINY BOBY;Y;N;USER0008;2018-06-12 13:36:27.987;USER0008;2019-05-17 10:13:14.267;NULL
504;784;TK STAR ELECTRONICS;GIRIAN;;;;NN;Y;N;USER0008;2018-06-14 13:24:47.897;USER0008;2018-06-14 13:24:47.910;NULL
505;785;PT DAYA BERKAH SENTOSA NUSANTARA;SURABAYA SIDOARJO 61257;;;;EMYLIA;Y;N;USER0007;2018-07-12 09:20:18.530;USER0007;2018-07-12 09:20:18.547;NULL
506;786;PAK TJUN GEORGE;BITUNG PERUM GLORY 46;082293159477;0895374749528;;TJUN GEORGE;Y;N;USER0007;2018-07-31 08:57:23.007;USER0007;2018-07-31 08:57:23.020;NULL
507;787;PT TRITUNGGAL SULAWESI;MANADO;;;;HEMI HEPE;Y;N;USER0007;2018-09-03 09:26:13.297;USER0007;2018-09-03 09:26:13.310;NULL
508;788;PT INCORE SYSTEM SOLUTIONS;TANGERANG SELATAN;02153668179;;MANAGEMNT@INDONESIACORE.C;NURHASANAH;Y;N;USER0008;2018-09-06 17:19:46.523;USER0008;2018-09-06 17:19:46.537;NULL
509;789;JUALFA RUMBAJAN;TONDANO;;;;ALFA;Y;N;USER0008;2018-10-03 16:04:30.097;USER0008;2018-10-03 16:04:30.110;NULL
510;790;PT SARANA METAL JAYATAMA;JLN.KUTISARI IV SURABAYA;0318499555;0318437555;jayatama@saranametal.com;Wawan;Y;N;USER0008;2018-10-11 11:14:44.247;USER0008;2018-10-11 11:14:44.260;NULL
511;791;PT ANUGERAH MANDIRI INTERNATIONAL TRANS;JAKARTA UTARA;;;;VENCE;Y;N;USER0008;2018-10-16 15:04:58.773;USER0008;2018-10-16 15:04:58.787;NULL
512;792;TOKO SUMBER USAHA;SAMRAT MANADO;082188450500;;;FERA;Y;N;USER0008;2018-11-19 16:15:56.427;USER0008;2018-11-19 16:15:56.440;NULL
513;793;SYIFA OL SHOP;MANADO;085145704440;;;ITHA;Y;N;USER0008;2018-11-29 17:18:32.237;USER0008;2018-11-29 17:18:32.250;NULL
514;794;ABDUL LAHI;BITUNG;085298635953;;;BPK ABDUL;Y;N;USER0008;2018-12-11 08:55:47.313;USER0008;2018-12-11 08:55:47.340;NULL
515;795;BENGKEL EL RONA;BITUNG PERUM GLORY 46;;;;MR NAJOAN;Y;N;USER0007;2018-12-19 10:52:52.010;USER0007;2018-12-19 10:52:52.023;NULL
516;796;CV MADURA PUTRA;MADIDIR WERU BITUNG;085399336458;;;NN;Y;N;USER0008;2018-12-28 15:59:32.983;USER0008;2018-12-28 15:59:32.997;NULL
517;797;UD FITRA JAYA;SAGERAT;08124496184;;;JOKO;N;Y;USER0008;2019-01-18 17:17:04.180;USER0008;2019-01-18 17:18:09.790;NULL
518;797;HERMAN LASANDER;BITUNG;089697975027;;;HERMAN;Y;N;USER0008;2019-01-30 09:00:51.327;USER0008;2019-01-30 14:28:56.397;NULL
519;798;PT JUSTUS KIMIARAYA;JLN PASAR BESAR WETAN SURABAYA;031-3533846;082140224492;SBSC3@JUSTUS.CO.ID;ERNA SRI RESTU;Y;N;USER0008;2019-01-31 16:50:20.887;USER0008;2025-09-25 14:40:02.933;NULL
520;799;OTOMEGA STERIL;MANADO;;;;OTOMEGA;Y;N;USER0007;2019-02-11 09:23:49.300;USER0007;2019-02-11 09:23:49.317;NULL
521;800;Pt SARANA NUSA INDOTEKNIK;SURABAYA RUKO NIRWANA EXECUTIVE RK 53;;;;HENDRA PRAYOGA;Y;N;USER0007;2019-02-25 11:11:47.463;USER0007;2019-02-25 11:11:47.477;NULL
522;801;STAR DINAMO;MANADO JL GARUDA;;;;MR ARFAN;Y;N;USER0007;2019-02-25 11:28:51.270;USER0007;2019-02-25 11:28:51.283;NULL
523;802;TOKO SWISS BARU MANADO;MANADO;;;;SALES;Y;N;USER0007;2019-03-11 13:59:35.457;USER0007;2019-03-11 13:59:35.470;NULL
524;803;PT ASTRO MAKMUR SEJAHTERA;JLN RAYA SAMBIKEREP SURABAYA;081336369700;03199165198;INFO@ASTROMESIN.COM;IRWAN;Y;N;USER0008;2019-03-21 15:15:36.747;USER0008;2019-03-21 15:15:36.760;NULL
525;804;PAK LANDO BAN CONTAINER BEKAS;JL 46 BITUNG WANGURER LAPANGAN CONTAINER;;;;PAK LANDO;Y;N;USER0007;2019-04-29 15:25:37.617;USER0007;2019-04-29 15:25:37.630;NULL
526;805;DISTRIBUTOR PHILLIPS MANADO;MANADO;;;;MR UDIN;Y;N;USER0007;2019-04-30 15:08:36.237;USER0007;2019-04-30 15:08:36.247;NULL
527;806;PT THESSA PUTRA;MANADO SULAWESI UTARA;;;;MR EDY GUNAWAN;Y;N;USER0007;2019-05-08 11:14:19.407;USER0007;2019-05-08 11:14:19.417;NULL
528;807;PT AROW MULTI USAHA;SENTRA NIAGA BLOK SN BEKASI;;;;MR OKKE WIBISONO;Y;N;USER0007;2019-05-27 09:37:21.030;USER0007;2019-05-27 09:37:21.043;NULL
529;808;CAHAYA DIESEL MANADO;MANADO;;;;CAHAYA DIESEL;Y;N;USER0007;2019-05-28 12:02:29.757;USER0007;2019-05-28 12:02:29.767;NULL
530;809;JEFFRY DAMONGILALA;MANADO;;;;JEFFRY;Y;N;USER0008;2019-05-28 14:12:17.667;USER0008;2019-05-28 14:12:17.680;NULL
531;810;CV MAHARAJA LIMA;LIDAH KULON LAKARSANTRI SURABAYA;0811342944;;jmaluw@gmail.com;JERRY;Y;N;USER0008;2019-05-29 13:58:44.787;USER0008;2019-05-29 13:58:44.800;NULL
532;811;BENGKEL LAMBORTI MANADO;MANADO JL RAYA POMORROW;;;;DADDY;Y;N;USER0007;2019-05-29 15:19:27.987;USER0007;2019-05-29 15:19:27.997;NULL
533;812;TOKO INTI BANGUNAN MANADO;MANADO;0431846269;;;INTI BANGUNAN;Y;N;USER0007;2019-06-21 15:37:51.130;USER0007;2019-06-21 15:37:51.143;NULL
534;813;PT MULIAPACK GRAVURINDO;"SEMARANG ";081325322332;08122813342;;HARIYANTO;Y;N;USER0008;2019-06-26 14:27:40.230;USER0008;2019-06-26 14:27:40.243;NULL
535;814;LIVANA GORDEN;PERUM MEITA I BITUNG;085240735322;;;LIVANA;Y;N;USER0008;2019-07-01 08:50:08.990;USER0008;2019-07-01 08:50:09.003;NULL
536;815;NUSANTARA TAILOR;BITUNG;;;;HUSEIN;Y;N;USER0008;2019-07-11 14:37:06.130;USER0008;2019-07-11 14:37:06.143;NULL
537;816;R3P;WANGURER BITUNG;081340426066;;;TITIN;Y;N;USER0008;2019-07-16 15:02:32.290;USER0008;2020-05-05 10:47:58.000;NULL
538;817;CNR SCREEN PRINTING;GIRIAN PERMAI;082293949339;;;MASRUDI ALIMU;Y;N;USER0008;2019-07-18 12:00:59.393;USER0008;2019-07-18 12:00:59.407;NULL
539;818;PT INTERFLEX SEJAHTERA PERDANA;KAWASAN INDUSTRI SENTUL BOGOR;08561543951;02187926803;;IBU MEGA;Y;N;USER0008;2019-07-19 09:42:50.493;USER0008;2019-07-19 09:42:50.507;NULL
540;819;DERIA CAHAYA GEMILANG;MANADO SULAWESI UTARA;;;;PAK DIMPUDUS;Y;N;USER0007;2019-07-22 15:56:26.437;USER0007;2019-07-22 15:56:26.447;NULL
541;820;CV HIDAYATULLOH;MOJOKEDIRI JAWA TIMUR;082339760277;;;BP MAHFUD;Y;N;USER0008;2019-08-05 11:19:40.683;USER0008;2019-08-05 11:19:40.697;NULL
542;821;APOTEK KINANTHI;MANEMBO-NEMBO ATAS BITUNG;085729785050;04382231575;;ANGGA;Y;N;USER0008;2019-08-05 11:41:58.593;USER0008;2019-08-05 11:41:58.603;NULL
543;822;PT GARAM PERSERO;JLN RAYA MAUMBI;081334439415;;;BP RONAL;Y;N;USER0008;2019-08-09 16:29:14.647;USER0008;2019-08-09 16:29:14.663;NULL
544;823;PT HASIL MELIMPAH;JAKARTA;;;;NN;Y;N;USER0008;2019-08-20 11:45:04.660;USER0008;2019-08-20 11:45:04.673;NULL
545;824;APOTEK BAHARI;BITUNG;081354658799;;;NN;Y;N;USER0008;2019-08-30 13:57:25.293;USER0008;2019-08-30 13:57:25.307;NULL
546;825;TK BINTANG TERANG;BITUNG;;;;NN;Y;N;USER0008;2019-09-02 13:18:09.717;USER0008;2019-09-02 13:18:09.727;NULL
547;826;PT SUMATRACO LANGGENG MAKMUR;KALIANAK BARAT NO 60 SURABAYA;08113181167;031 7490469;utary@garam.co.id;ASTUTIKUTARI;Y;N;USER0008;2019-10-09 14:06:54.043;USER0008;2019-10-09 14:06:54.057;NULL
548;827;TOKO SENGKANG;BITUNG;0438 35100;;;NN;Y;N;USER0008;2019-10-15 10:40:45.533;USER0008;2020-07-27 17:05:36.573;NULL
549;828;test1;bitung;0438;01;test;0438;N;Y;wss;2019-10-16 16:46:01.123;wss;2019-10-16 16:56:14.520;2
550;829;QUARTET;BAYRAKLI IZMIR TURKEY;902324042727;902324042728;;88;Y;N;wasis;2019-10-16 17:01:44.153;USER0008;2019-10-17 10:04:07.903;1
551;830;BARAYA STEMPEL;BITUNG;;;;NN;Y;N;USER0008;2019-11-05 15:23:00.317;USER0008;2019-11-05 15:23:00.330;NULL
552;831;PT SATRIAGRAHA SEMPURNA;JLN RAYA SURABAYA KEC KRIAN KAB SIDOARJO;0318971975;0318972172;;FAISAL;Y;N;USER0008;2019-11-06 14:25:32.917;USER0008;2019-11-06 14:25:32.930;NULL
553;832;MICROSEED CORPORATION;GENERAL SANTOS CITY  PHLIPPINES;;;;MARRYLOU;Y;N;USER0008;2019-11-08 14:20:51.153;USER0008;2019-11-08 14:20:51.167;NULL
554;833;PT BESA SEKAR GUNA;SURABAYA JAWA TIMUR;;;;GUNAWAN TRISNO;Y;N;USER0007;2019-11-19 08:52:23.837;USER0007;2019-11-19 08:52:23.850;NULL
555;834;HARIS SUMAH;MANEMBO-NEMBO ATAS BITUNG;081356779330;;;HARIS;Y;N;USER0008;2019-11-29 09:31:09.163;USER0008;2019-11-29 09:31:09.177;NULL
556;835;BENGKEL AUTOMOTIF MADIDIR;BITUNG;082188908881;;;BPK BENI;Y;N;USER0008;2019-12-03 09:42:10.383;USER0007;2024-05-14 11:16:44.540;NULL
557;836;UD JEKLIN;GIRIAN PERMAI;082344957350;085225251769;;JEKLIN;Y;N;USER0008;2019-12-03 14:13:24.247;USER0008;2019-12-03 14:13:24.260;NULL
558;837;RELLU LINGGI;MADIDIR;;;;RELLU;Y;N;USER0008;2019-12-27 15:15:35.747;USER0008;2019-12-27 15:15:35.763;NULL
559;838;TOKO VIVARIA;SURABAYA;08113321395;;;IBU EVVY;Y;N;USER0008;2020-01-14 10:11:43.390;USER0008;2020-01-14 10:11:43.410;NULL
560;839;ATLANTIC  CCTV MANADO;KOMPLEKS RUKO MARINA M WALK RB 50 MANADO;;;;RONALD;Y;N;USER0007;2020-01-14 11:47:49.913;USER0007;2020-01-14 11:47:49.927;NULL
561;840;ERA TEKNIK CV;GIRIAN BITUNG;;;;OTOPRO;Y;N;USER0007;2020-01-20 11:05:17.243;USER0007;2020-02-24 17:19:02.657;NULL
562;841;"APOTIK SENTOSA FARMA ";BITUNG;081244576464;;;WENNY;Y;N;USER0008;2020-01-29 09:35:23.483;USER0008;2020-01-29 09:35:23.497;NULL
563;842;MR.LUKAS FERI;SURABAYA;;;;MR.LUKAS;Y;N;USER0007;2020-02-21 14:19:48.547;USER0007;2020-02-21 14:19:48.560;NULL
564;850;CV BINTANG PLASMA;SURABAYA;;;;VENDOR;N;Y;USER0007;2020-02-25 14:32:54.690;USER0007;2020-03-02 14:07:08.340;NULL
565;850;PT KRISNA PERKASA JAYA;JAKARTA;;;;AFASAN;Y;N;USER0007;2020-03-02 14:09:00.847;USER0007;2020-03-02 14:09:00.857;NULL
566;851;CV UDIO JAYA;BLITAR JAWA TIMUR;082230410419;085749735859;;WAHYUDI;Y;N;USER0008;2020-03-09 12:03:30.523;USER0008;2022-05-04 14:14:10.780;NULL
567;852;UD HORAS;WANGURER UTARA;085397202683;;;NN;Y;N;USER0008;2020-03-17 14:41:52.177;USER0008;2020-03-17 14:41:52.190;NULL
568;853;IT CENTER MANADO;MANADO;;;;IT;Y;N;USER0007;2020-03-26 10:26:12.543;USER0007;2020-03-26 10:26:12.553;NULL
569;854;FGV IFFCO SDN BHD;PORT KLANG SELANGOR MALAYSIA;60122530059;;jong@fgviffco.com;Jason;Y;N;USER0008;2020-04-20 10:40:42.897;USER0008;2020-04-20 10:40:42.910;NULL
570;855;GRACE ADELEIDA LUMOWA;AIRMADIDI MINAHASA UTARA;081244920258;;;GRACE/RICO;Y;N;USER0008;2020-04-27 14:21:39.223;USER0008;2020-04-27 14:21:39.237;NULL
571;856;PT KIMIA FARMA APOTIK;JLN SAMRAT MANADO;085237053093;;;WAYAN SANJAYA;Y;N;USER0008;2020-04-29 09:23:05.580;USER0008;2020-04-29 10:51:09.643;NULL
572;857;JHONLY MONDORINGIN;GIRIAN INDAH;085299114642;;;JHONLY;Y;N;USER0008;2020-05-04 14:27:25.810;USER0008;2020-06-04 13:41:58.250;NULL
573;858;ABDURRAHMAN;SAGERAT WERU DUA KEC MATUARI;081257429071;;;RAHMAN;Y;N;USER0008;2020-05-19 10:28:14.673;USER0008;2020-05-19 10:28:14.687;NULL
574;859;JANUAR YANSEN MADO;DIMEMBE MINAHASA UTARA;081343307768;;;ALEX B;Y;N;USER0008;2020-05-19 13:53:43.203;USER0008;2020-05-19 13:53:43.220;NULL
575;860;PT LIENETIC JAYA;JAKARTA BARAT;08128230080;;;TONY RUSLI;Y;N;USER0007;2020-06-12 11:49:13.547;USER0007;2020-06-19 10:47:16.223;NULL
576;861;BAPAK MARTEN;BITUNG;;;;MARTEN;Y;N;USER0007;2020-06-22 10:29:10.173;USER0007;2020-06-22 10:29:43.880;NULL
577;862;SHOPEE ON LINE SHOP;JAKARTA;;;;SHOPEE;Y;N;USER0007;2020-06-24 10:43:11.553;USER0008;2021-09-06 16:16:29.897;NULL
578;863;CV LANGGENG BUANA JAYA;SURABAYA;;;;WENDY SUDIANTO;Y;N;USER0007;2020-07-01 09:25:35.067;USER0007;2020-07-01 09:25:35.083;NULL
579;864;MR DAVID MONINGKA UMBOH;MANADO,JL.GARUDA;0434851800;;;BUANA TEKNIK;Y;N;USER0007;2020-07-03 10:38:33.633;USER0007;2021-08-10 16:10:35.110;NULL
580;865;BAPAK JOJO TJAHJADI;BITUNG;;;;JOJO;Y;N;USER0007;2020-07-07 15:54:41.827;USER0007;2020-07-07 15:54:41.840;NULL
581;866;BPK RENDI KARAMOY;TOLIANG OKI  TONDANO;082194803308;;;RENDI;Y;N;USER0008;2020-07-14 09:10:01.273;USER0008;2020-07-16 13:25:08.343;NULL
582;867;PT MITRA JAYA SAMUDERA;BITUNG;;;;MJS;Y;N;USER0007;2020-07-14 14:52:21.073;USER0007;2020-07-14 14:52:21.087;NULL
583;868;ACHMAD SOLEH;BITUNG;081340630333;;;BPK ACHMAD;Y;N;USER0008;2020-07-16 13:26:35.323;USER0008;2020-07-16 13:26:35.337;NULL
584;869;PT NEW PRAKTIKA ALKESINDO;SURABAYA JAWA TIMUR;08114435111;;;GALIH;Y;N;USER0008;2020-08-10 11:36:41.957;USER0008;2025-07-15 09:09:04.600;NULL
585;870;DINAS PERUMAHAN DAN PEMUK;BITUNG;081245941510;;;BP.EDI;Y;N;USER0008;2020-08-19 13:53:53.887;USER0008;2021-06-25 15:47:25.117;NULL
586;871;PT SURYA LOGAM UNIVERSAL;GLODOK JAKARTA BARAT;;;;SLU;Y;N;USER0007;2020-08-21 11:34:32.257;USER0007;2020-08-21 11:34:32.277;NULL
587;872;HOUSE OF TOTO;CALACA MANADO;0431851613;;;NN;Y;N;USER0008;2020-09-01 14:53:22.960;USER0008;2020-09-01 14:53:22.973;NULL
589;00001;agus;bitung;000;000;test@email;agus;Y;N;wasis;2020-09-04 10:12:23.957;wasis;2020-09-04 10:18:37.907;NULL
590;873;ASIAN GLOBAL HOLDING CO LTD;THAILAND;6634822833;;;BHADOL;Y;N;USER0008;2020-09-04 17:06:26.887;USER0008;2020-09-04 17:06:26.900;NULL
591;874;TOKO STERLING KOLONGAN;KOLONGAN, AIRMADIDI RUKO ATAS;;;;STERLING;Y;N;USER0007;2020-09-07 09:40:48.970;USER0007;2020-09-07 09:40:48.983;NULL
592;875;GLOBAL SCIENTIFIC INTERNATIONAL;SENTRA NIAGA PURI INDAH JAKARTA;02121156302366;02121156302367;info@gsi.id;Tajul Banati;Y;N;USER0008;2020-09-15 08:44:38.390;USER0008;2020-09-15 08:44:38.420;NULL
593;876;MICROSOFT;ONLINE SERVICES;;;;WASIS;Y;N;USER0008;2020-09-22 11:44:12.767;USER0008;2020-09-22 11:44:12.783;NULL
594;877;PT CALMIC INDONESIA;KEC SARIO KOTA MANADO;085256197972;;;BP SOFYAN;Y;N;USER0008;2020-09-29 13:24:30.663;USER0008;2020-09-29 13:24:30.677;NULL
595;878;PT PANA OIL INDONESIA;KANTOR CABANG MANADO;;;;081355153331;Y;N;USER0007;2020-10-05 14:45:38.387;USER0007;2020-10-05 14:45:38.400;NULL
596;879;ANEKA MESIN;RUKO PATETEN BITUNG;;;;082345758989;Y;N;USER0007;2020-10-23 18:15:32.663;USER0007;2020-10-23 18:15:32.680;NULL
597;880;PT CAHAYA KEPULAUAN HALMA;BITUNG;0811438810;;;KO LIONG;Y;N;USER0008;2020-10-28 11:09:52.353;USER0008;2020-10-28 11:23:42.780;NULL
598;881;PT MANDIRI RIKSA UJI;MANADO;;;;PAK ROY;Y;N;USER0007;2020-11-02 14:09:41.407;USER0007;2020-11-02 14:09:41.423;NULL
599;882;BITUNG CELL;KOTA BITUNG;085298282047;;;FRISKA;Y;N;USER0008;2020-11-06 14:27:54.507;USER0008;2020-11-06 14:27:54.520;NULL
600;883;"AXITHERM ";LA FLECHE FRANCE;0243960378;;;DAVIS;Y;N;USER0008;2020-11-09 14:25:10.153;USER0008;2020-11-09 14:25:10.167;NULL
601;884;ANEKA BERKAT;MADIDIR BITUNG;081241611993;;;KASIR;Y;N;USER0008;2020-11-11 11:52:13.687;USER0008;2020-11-11 11:52:13.703;NULL
602;885;PT ANEKA LOKA;BITUNG;;;;ANEKA LOKA;Y;N;USER0007;2020-11-19 10:17:14.437;USER0007;2020-11-19 10:17:14.447;NULL
603;886;TK PANCING MARANNU;RUKO PATETEN;0895635782533;;;SOLEMAN;Y;N;USER0008;2020-11-25 14:25:41.243;USER0008;2020-11-25 14:25:41.257;NULL
604;887;PT MULTIPAR SAPTA TAMA;BITUNG;;;;DHITA;Y;N;USER0007;2020-11-26 09:49:34.057;USER0007;2020-11-26 09:49:34.073;NULL
605;888;PT DEHO;BITUNG;;;;ALEX;Y;N;USER0007;2020-11-26 09:59:09.100;USER0007;2020-11-26 09:59:09.117;NULL
606;889;GIRIAN CELL;GIRIAN;089698426571;;;NN;Y;N;USER0008;2020-11-27 09:42:28.573;USER0008;2020-11-27 09:42:28.583;NULL
607;890;PT SURYA PRIMA SEMESTA;DS KEBARON KEC TULANGAN SIDOARJO;0318855999;;;FEBRI;Y;N;USER0008;2020-12-01 11:58:51.827;USER0008;2020-12-01 11:58:51.840;NULL
608;891;METALINDO JAYA TEKNIK;SURABAYA;081231618244;;;MS.LIA;Y;N;USER0007;2020-12-14 09:21:46.487;USER0007;2020-12-14 09:21:46.500;NULL
609;892;PT MEDIAGRAM MITRA SOLUSI;TELING MANADO;;;;GRACE;Y;N;USER0008;2020-12-21 14:43:06.160;USER0008;2020-12-21 14:43:06.180;NULL
610;893;APOTIK CALACA AGUNG;CALACA MANADO;0431862873;;;PITER;Y;N;USER0008;2020-12-23 15:58:46.760;USER0008;2020-12-23 15:58:46.770;NULL
611;894;LITTLE HOUSE;RUKO GOLDEN KAWANUA KAIRAGI MANADO;082141143000;0431853672;Littlehousemanado@gmail.c;rezie;Y;N;USER0008;2020-12-28 09:37:46.707;USER0008;2020-12-28 09:37:46.720;NULL
612;895;TOKO ALGLASS;JLN 46 BITUNG;;;;KO;Y;N;USER0008;2020-12-28 13:35:56.760;USER0008;2020-12-28 13:35:56.773;NULL
613;896;PT SINERGI BRAJA RAYA;BOGOR JAWA BARAT;085769045251;;HELLO@MICROSOFTORIGINAL.C;NN;Y;N;USER0008;2021-01-13 16:29:31.423;USER0008;2021-01-13 16:29:31.437;NULL
614;897;MELISDA SALEH;KAROMBASAN MANADO;081354687744;;;FERRY;Y;N;USER0008;2021-02-05 09:33:53.247;USER0008;2021-02-05 09:33:53.260;NULL
615;898;galaxi computer;BITUNG;;;;"galaxi ";Y;N;USER0007;2021-03-05 13:23:41.610;USER0007;2021-03-05 13:23:41.620;NULL
616;899;KING LAUNDRY PREMIUM;WINANGUN MANADO;081244170000;;;HENDRY;Y;N;USER0008;2021-03-12 09:59:42.057;USER0008;2021-03-12 09:59:42.070;NULL
617;900;PT SUKSES PRINTNUSA INDON;SIDOARJO JAWA TIMUR;03199038048;082211000351;;KIKI;Y;N;USER0008;2021-03-16 09:20:36.103;USER0008;2021-03-22 13:14:51.827;NULL
618;901;BENGKEL KETOK MAGIC BLITAR;WANGURER, BITUNG;;;;BLITAR;Y;N;USER0007;2021-03-18 16:12:01.853;USER0007;2021-03-18 16:12:01.867;NULL
619;902;PT SWADAYA ANEKA SOLUSINDO;SIDOARJO, JAWA TIMUR;;;;MS.NOFITASARI;Y;N;USER0007;2021-03-23 10:34:26.140;USER0007;2021-03-23 10:34:26.167;NULL
620;903;MEITY FLOWER;TINOOR;082311265687;;;MEITY;Y;N;USER0008;2021-04-01 13:55:49.330;USER0008;2021-04-01 13:55:49.360;NULL
621;904;PT MANDIRI BAJA STEEL;GIRIAN BITUNG;08114352525;;;NN;Y;N;USER0008;2021-04-07 14:16:19.633;USER0008;2021-04-07 14:16:19.647;NULL
622;905;TK SUMBER TEKNIK;BITUNG;;;;NN;Y;N;USER0008;2021-04-09 14:44:01.900;USER0008;2021-04-09 14:45:27.203;NULL
623;906;"TOKO ABADI MOTOR ";AIRMADIDI;;;;ABADI MOTOR;Y;N;USER0007;2021-04-13 10:36:41.813;USER0007;2021-04-13 10:36:41.827;NULL
