id;prsnumber;productcode;productname;qty;uom_name;prs_soh;created_by;created_date;updated_by;updated_date;is_active
6872;205728;65693;BALOK KAYU MERAH 5CM X 10CM X 4MTR ( KAYU NANTU);6.00000;;0.00;NULL;NULL;NULL;NULL;Y
6873;205729;65597;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6874;CREW 5MM X 1in @ 200PCS/BOX;1;;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6875;205730;63186;STOP CONTAC OUTBOW BROCO;1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6876;205731;62693;BESI HOLLO 4 CM X 4 CM;4.00000;;0.00;NULL;NULL;NULL;NULL;Y
6877;205664;02101;SL/C FOR FABRICATION  OF S/S TANK FOR FISH OIL ( 2 UNITS X 25 MT Cap. );1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6878;800398;00288;FREIGHT;1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6879;800397;91956;AQUA GALON REFILL;584.00000;;0.00;NULL;NULL;NULL;NULL;Y
6880;205777;65598;RIM, 10 X 5.00F  TB  P/N : 91639 - 08900;2.00000;;0.00;NULL;NULL;NULL;NULL;Y
6881;502640;41504;LABELS 603 - PREMIUM YCB;45360.00000;;0.00;NULL;NULL;NULL;NULL;Y
6882;502619;30319;CARTON HOODED JA BRAND IN OIL;10722.00000;;0.00;NULL;NULL;NULL;NULL;Y
6883;205665;60064;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6884;EMENT TONASA @50KG/BOX;140;;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6885;205800;02129;SL/C FOR PEKERJAAN PEMASANGAN GRANIT DI POS GUARD;1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6886;205743;60064;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6887;EMENT TONASA @50KG/BOX;8;;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6888;205746;52428;PASIR PLESTER ( SAND );8.00000;;0.00;NULL;NULL;NULL;NULL;Y
6889;205774;60064;NULL;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6890;EMENT TONASA @50KG/BOX;10;;NULL;NULL;0.00;NULL;NULL;NULL;NULL;Y
6891;205744;61085;BOLT & NUT SS 12MM X 2in;15.00000;;0.00;NULL;NULL;NULL;NULL;Y
6894;205759;50051;NIPPON PAINT MARINE SILVER;6.00000;;0.00;NULL;NULL;NULL;NULL;Y
6895;205765;60191;PIPE SS 1,5in X 6 MTRS;6.00000;;0.00;NULL;NULL;NULL;NULL;Y
6896;205670;61331;PIPE S/S 304, Ø  2in SCH 20;5.00000;;0.00;NULL;NULL;NULL;NULL;Y
6897;205671;65651;S/S FLANGE 304 Ø 1in;10.00000;;0.00;NULL;NULL;NULL;NULL;Y
6898;205672;65659;S/S ELBOW 304 SCH 40 Ø 2in WELDED TYPE;15.00000;;0.00;NULL;NULL;NULL;NULL;Y
6899;205668;65563;BALL VALVE S/S FULL BORE 1/2in;2.00000;;0.00;NULL;NULL;NULL;NULL;Y
6900;502641;20044;LITHOGRAPH CAN OF  DOLPHIN  CHUNK  CAN  EOE 307 X 112;2224800.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6901;205789;02124;SL/C FOR PMAS. BATACO DI ATAS PERMUKAAN TANAH /LAYERING BATACO DI ANTARA GUDANG 3  & GARASI;1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6902;205783;62720;ANGLE BAR SS  304,  4 X 4 CM X 6 MTR;3.00000;;0.00;NULL;NULL;NULL;NULL;Y
6903;205779;62410;PLATE SS 304, 2MM X 120CM X 240CM;5.00000;;0.00;NULL;NULL;NULL;NULL;Y
6904;205786;02123;SL/C TOOLS & MATERIAL FOR PEMBUATAN & PEMASANGAN PINTU ALUMINIUM PAKE KACA 5MM (POS GUARD);1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6905;205577;60832;OIL SEAL NOK 30 40 6;10.00000;;0.00;NULL;NULL;NULL;NULL;Y
6906;205811;478;SL/C FOR PEMASANGAN ATAP RENDERING DI BAWAH AREA STOK;1.00000;;0.00;NULL;NULL;NULL;NULL;Y
6907;70460003575;02850;SL/C FOR PEMBUATAN BANGUNAN RANGKA KAYU FOR TEMPAT PENYIMPANAN PERALATAN CETAKAN BATACO;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6908;70460003576;66569;WATER PUMP, SANYO BRAND, TYPE PH 258 JP, TOTAL HEAD 30 MTR, CAPACITY 35 LTR / MENIT, DIAMTR INLET & OUTLET PIPE 1 INCHI;1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6909;70460003576;66570;S/S PROFIL TANK FOR WATER, DIAMTR 50 CM, TINGGI 1,5 METER, VOLUME 300 LTR;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
6910;70460003576;65646;S/S BALL VALVE FULL BORE 1;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6911;70460003576;63720;"S/S TEE 1 &#65533; WELDED TYPE SCH 40";1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6912;70460003576;63718;"S/S PIPE 1 &#65533; SCH 40";2.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
6913;70460003576;63719;"S/S ELBOW 1 &#65533; WELDED TYPE, SCH 40, 90 DEG";8.00000;PCS;-4.00;NULL;NULL;NULL;NULL;Y
6914;70460003576;61223;CHECK VALVE 1 INCHI (BRONZE, TYPE DRAAT);1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
6915;70460003577;62646;"BALOK KAYU 5/10 CM X  4 MTR NANTUMERAH ";40.00000;LE;28.00;NULL;NULL;NULL;NULL;Y
6916;70460003577;65382;NAIL SQUARD WHITE ( PAKU PUTIH 3);10.00000;KGS;6.00;NULL;NULL;NULL;NULL;Y
6917;70460003577;60064;CEMENT TONASA @50KG/BOX;6.00000;SACK;3.00;NULL;NULL;NULL;NULL;Y
6918;70460003577;52427;PASIR COR ( SAND );4.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
6919;70460003577;52428;PASIR PLESTER ( SAND );4.00000;M3;28.00;NULL;NULL;NULL;NULL;Y
6920;70460003577;64452;SENG GELOMBANG BLUE COLOR 0.3 MM X 83CM X 180CM;45.00000;SHEETS;49.00;NULL;NULL;NULL;NULL;Y
6921;70460003577;62534;PAKU SENG;6.00000;KGS;7.00;NULL;NULL;NULL;NULL;Y
6922;70460003577;65009;"NIPPON MARINE WHITE  @ 5 KG ";1.00000;TIN;1.00;NULL;NULL;NULL;NULL;Y
6923;70460003577;50818;NIPPON PAINT MARINE GRAY;1.00000;TIN;4.00;NULL;NULL;NULL;NULL;Y
6924;70460003577;63321;THINNER CAT & DOG @ 5KG/TINS;1.00000;TIN;1.00;NULL;NULL;NULL;NULL;Y
6925;70460003577;60545;PAINT BRUSH 3;2.00000;PCS;-1.00;NULL;NULL;NULL;NULL;Y
6926;70460003578;65881;PRESSURE GAUGE 2 INCHI (0-10 BAR), DIAMETER NPT 1/2 INCHI;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
6927;70460003578;65882;PRESSURE SWITCH RANGE 0-10 BAR (220 VOLT);1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
6928;70500003579;00288;FREIGHT;1.00000;Lot;1.00;NULL;NULL;NULL;NULL;Y
6929;70460003580;64955;MIGT TAYLOR OR EQUIVALENT;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6930;70460003581;66308;MIGT taylor brand, temp range: 35 - 135 degC / 95 - 275 degF;6.00000;UNITS;0.00;NULL;NULL;NULL;NULL;Y
6931;70440003582;99341;Celana Panjang Loining (Pakai Garter/Karet Samping) Warna Biru;500.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6932;70440003582;99342;Celana Panjang Packing(Pakai garter/Karet samping) Warna Pink;100.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6933;70460003583;60137;ACETYLENE REGULATOR ( YAMATO );1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6934;70460003583;62256;REGULATOR TABUNG OXYGEN ( YAMATO );1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6935;70460003584;60330;MS BOLT & NUT + WASHER 16mm X 3;24.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6936;70460003584;61893;FLANGE 4 10K. GALVANISE;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6937;70460003585;66310;G.I  Reducer, 4 inch X 3 inch,  threaded type;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6938;70460003585;66311;G.I reducer 4 inch X 2 inch, threaded type;2.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6939;70420003586;92134;BALLPOINT TINDIS - TINDIS;50.00000;DOS;-27.00;NULL;NULL;NULL;NULL;Y
6940;70460003587;68230;HOSE HIGHT PRESSURE  MAX 5  BAR   (HIGHT QUALITY);10.00000;MTRS;0.00;NULL;NULL;NULL;NULL;Y
6941;70460003588;66312;SS elbow 1 inc dia, welded type;10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6942;70460003588;66313;SS elbow 3/4 inch dia. , welded type, sch 40;10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6943;70460003588;66314;"SS bolt with nut and ring, 16 mm dia. X 2.5 inch ";60.00000;SETS;0.00;NULL;NULL;NULL;NULL;Y
6944;70460003589;64396;"ENGINEERING PLASTIC &#65533; 6";2.00000;MTR;0.00;NULL;NULL;NULL;NULL;Y
6945;70460003590;02196;SLC for replacement of wall paper at admin office (ex MD office);1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6946;70440003591;90706;GUNTING;1.00000;PCS;-1.00;NULL;NULL;NULL;NULL;Y
6947;70440003592;90317;KALKULATOR 12 DIGIT;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6948;70460003593;60576;ROLLER HM3 - F1C101;12.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6949;70460003593;62416;CHAIN HM3 - FTC170;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6950;70460003593;60042;STRAINER ASSY MD2 - H1Z1A1;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6951;70460003593;60043;FILTER ASSY MD2 -H1N201;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6952;70460003593;66022;UNIVERSAL JOINT MD2 - P23111;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6953;70460003593;66023;JOINT MD2-R24112;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6954;70460003593;66025;BUSHING MD2-R29000;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6955;70460003593;61551;BRONZE 1.5  (TIGER BRAND );2.00000;MTR;30.00;NULL;NULL;NULL;NULL;Y
6956;70460003593;61552;BRONZE 2.5 (TIGER BRAND );1.00000;MTR;15.00;NULL;NULL;NULL;NULL;Y
6957;70460003594;60982;RUBBER ASSY MG2-EB21000;12.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6958;70460003594;62320;NOZZLE  515311 - 0060;4.00000;PCS;4.00;NULL;NULL;NULL;NULL;Y
6959;70460003594;60637;HOSE RADIATOR MD2-E47110;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6960;70460003594;60638;HOSE RADIATOR MD2-E48120;3.00000;PCS;1.00;NULL;NULL;NULL;NULL;Y
6961;70460003594;60044;FUEL FILTER ASSY 894412 - 7052;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6962;70460003595;62079;"REGULATOR C/W 3 MTR  HOSE LPG   FORKLIFT TOYOTA ";1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6963;70460003596;80001;DIESEL - BOILER & GENSET;6000.00000;LTR;0.00;NULL;NULL;NULL;NULL;Y
6964;70460003597;62476;WIRE TIE (BENDRAT);10.00000;KGS;2.00;NULL;NULL;NULL;NULL;Y
6965;70460003598;02197;SLC TOOLS AND MATERIAL FOR FABRIKASI TILT CYLINDER HEAD;6.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
6966;70460003598;00921;"SLC FOR RECONDITION HOLE OF AXLE STEERING FORKLIFT PATRIA ";3.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6967;70460003598;01324;SL/C FOR DUMPUL DAN REPAINTING FORKLIFT PATRIA DAN KOMATSU;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6968;70460003598;01416;"SL/C FOR PERBAIKAN FINGER BOAR, FORK DAN BACK REST FORKLIFT ";3.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6969;70460003599;02199;SLC TOOLS AND MATERIAL FOR RAPAINTING FRAME /BODY (CAT SESUAI WARNA ORIGINAL) FORKLIFT TOYOTA;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6970;70460003600;65787;INVERTER ATV 61 HD 45 N4 ALTIVAR 45 KW, INVERTER FOR ID FAN (Art. No SCH0000008);1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6971;70460003600;65789;INVERTER ATV 312 HD11N4A, 11 KW, INVERTER FOR FD FAN (Art. No TEL0000004);1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6972;70460003600;65790;INVERTER ATV 312 HD75M2A 0,75 KW / 230 V, INVERTER FOR STOKER DRIVE (Art. No TEL0000008);1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6973;70460003601;02198;SLC TOOLS AND MATERIAL FOR RAPAINTING FRAME /BODY (CAT SESUAI WARNA ORIGINAL) FORKLIFT SUMITOMO;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6974;70460003602;65785;STOKER IGNITION ARC. TU1050 (Art.No ACMOOOOO33);1.00000;SET;0.00;NULL;NULL;NULL;NULL;Y
6975;70460003603;02212;"SL/C FOR CHANGE OLD IGNITION ARC COAL BOILER ALSTOM TU 1050 ";1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6976;70460003604;02213;"SL/C FOR CHANGE OLD STOKER IGNITION ARC COAL BOILER ALSTOM TU 1050 ";1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6977;70460003605;61977;TEFLON TAPE @10 PCS/PACK;6.00000;PACK;0.00;NULL;NULL;NULL;NULL;Y
6978;70440003606;62991;"SOCK Penyambung Pipa Ukuran 1'' ";50.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6979;70440003606;62998;Pipa Ukuran 3/4 '';5.00000;UJUNG;0.00;NULL;NULL;NULL;NULL;Y
6980;70440003606;62999;Pipa Ukuran 1'';5.00000;UJUNG;0.00;NULL;NULL;NULL;NULL;Y
6981;70440003606;63005;Gergaji Pipa PVC G;2.00000;TUBE;0.00;NULL;NULL;NULL;NULL;Y
6982;70440003606;63006;Lem Pipa Superglue G;5.00000;TUBE;0.00;NULL;NULL;NULL;NULL;Y
6983;70440003606;66506;Lem Pipa Isarp Las;20.00000;TUBE;0.00;NULL;NULL;NULL;NULL;Y
6984;70460003607;65820;ELBOW SS 2 SCH 40 THREADED  TYPE;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6985;70460003607;66315;Tee SS, 2 inches dia. , sch 40, threaded type;1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6986;70440003608;70094;AQUADESTILATE;30.00000;LTR;-30.00;NULL;NULL;NULL;NULL;Y
6987;70440003608;70036;METHANOL;50.00000;LTR;0.00;NULL;NULL;NULL;NULL;Y
6988;70440003608;70015;COOKED MEAD MEDIUM (OXOID) 500 GR/BTL;2.00000;BTL;0.00;NULL;NULL;NULL;NULL;Y
6989;70440003608;70041;NUTRIENT AGAR;2.00000;BTL;0.00;NULL;NULL;NULL;NULL;Y
6990;70440003608;93214;TISSUE HALUS BIG REFIL;2.00000;PACK;-7.00;NULL;NULL;NULL;NULL;Y
6991;70440003608;52401;SUNLIGHT @ 800 ML;2.00000;SCHT;2.00;NULL;NULL;NULL;NULL;Y
6992;70420003609;30319;CARTON HOODED 307 JA BRAND OIL;17870.00000;SETS;0.00;NULL;NULL;NULL;NULL;Y
6993;70460003610;66316;Expansion bolt 16 mm dia X 5 inches, SS;20.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
6994;70460003611;02214;SL/C FOR PENGGANTIAN PLAFOND PRODUCTION BUILDING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
6995;70460003612;62647;"BALOK KAYU 5/7 CM X  NANTUMERAH ";30.00000;LE;18.00;NULL;NULL;NULL;NULL;Y
6996;70460003612;66235;KALSI 4,5 MM X 120 CM X 240 CM;75.00000;SHEETS;0.00;NULL;NULL;NULL;NULL;Y
6997;70460003612;66236;COMICE @ 25 KG;10.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
6998;70460003612;66237;PRFIL SP 7 X 2 MTRS;95.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
6999;70460003612;60847;NAIL ( PAKU ) 3;5.00000;KGS;-6.00;NULL;NULL;NULL;NULL;Y
7000;70460003612;66238;PAKU SCREW 3 MM X 1,5 INCHI @ 100PCS/BOX;50.00000;BOXES;0.00;NULL;NULL;NULL;NULL;Y
7001;70460003612;65007;METROLITE  WHITE PAINT  @ 16 KG;4.00000;PAILS;0.00;NULL;NULL;NULL;NULL;Y
7002;70460003612;50055;KUAS ROLL 20 CM;5.00000;PCS;10.00;NULL;NULL;NULL;NULL;Y
7003;70460003612;60545;PAINT BRUSH 3;3.00000;PCS;-1.00;NULL;NULL;NULL;NULL;Y
7004;70460003612;64152;BAMBU/BULU 3 X 8 MTR;20.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
7005;70460003613;02215;SL/C FOR PENGGANTIAN ATAP, PENGECATAN DINDING BETON DAN RANGKA ATAP DAN RAFTER DI BRINE BUILDING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
7006;70460003614;65018;ZINCALUM AZET, 50 TBL 0.33 X 0.73 X 5.70 MTR;50.00000;SHEETS;0.00;NULL;NULL;NULL;NULL;Y
7007;70460003614;61255;PAKU SENG (SCREW BOLT 5 MM X 2 ) @ 200PCS/ Box;12.00000;BOX;0.00;NULL;NULL;NULL;NULL;Y
7008;70460003614;65024;NIPPON MARINE PRIMER @ 5 KG/TIN (MENI);7.00000;TINS;-1.00;NULL;NULL;NULL;NULL;Y
7009;70460003614;65007;METROLITE  WHITE PAINT  @ 16 KG;8.00000;PAILS;0.00;NULL;NULL;NULL;NULL;Y
7010;70460003614;50015;THINNER CAT & DOG @5L;3.00000;TIN;-7.00;NULL;NULL;NULL;NULL;Y
7011;70460003614;60544;PAINT BRUSH 4;2.00000;PCS;2.00;NULL;NULL;NULL;NULL;Y
7012;70460003614;50055;KUAS ROLL 20 CM;5.00000;PCS;10.00;NULL;NULL;NULL;NULL;Y
7013;70460003614;64152;BAMBU/BULU 3 X 8 MTR;30.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
7014;70460003614;61008;TALI RAFIAH @ 1 KGS;2.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
7015;70460003615;02216;SL/C FOR PEMBUATAN PAGAR CORIDOR DI DLM PINTU MASUK KE LOINING DAN PACKING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
7016;70460003616;66239;S/S HOLLO 5 CM X 5 CM X 6 MTRS;17.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
7017;70460003616;61271;WELDING ROD SS 2.6MM;10.00000;KGS;97.00;NULL;NULL;NULL;NULL;Y
7018;70460003616;66240;PENUTUP KAKI PAGAR;32.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7019;70460003616;69683;EXPANSION BOLT S/S 10 MM X 2;64.00000;PCS;6.00;NULL;NULL;NULL;NULL;Y
7020;70460003616;60733;CUTTING WHEEL 14 (RESIBON BRAND);2.00000;PCS;-9.00;NULL;NULL;NULL;NULL;Y
7021;70460003616;60213;GRINDING WHEEL 4;5.00000;PCS;40.00;NULL;NULL;NULL;NULL;Y
7022;70460003617;02417;SL/C FOR PENGANTIAN RANGKA ATAP (CNP & TRUSSE) & PENGANTIAN ATAP;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
7023;70460003618;60234;ANGLE BAR 5CM X 5CM X 5 MM  X 6 MTRS;6.00000;LGTS;0.00;NULL;NULL;NULL;NULL;Y
7024;70460003618;63878;CNP 150CM X 50 X 20 X 3,2MM X 6 MTRS;22.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
7025;70460003618;69804;WITICO ROOF 0,32 X 75CM X 10.17 MTRS;32.00000;SHEETS;0.00;NULL;NULL;NULL;NULL;Y
7026;70460003618;60541;ROOFING SCREW 5MM X 2 @ `100PCS/ BOX;8.00000;BOX;3.00;NULL;NULL;NULL;NULL;Y
7027;70460003618;60089;"WELDING ROD RB 26  &#65533; 2.6MM";10.00000;KGS;-5.00;NULL;NULL;NULL;NULL;Y
7028;70460003618;60733;CUTTING WHEEL 14 (RESIBON BRAND);1.00000;PCS;-9.00;NULL;NULL;NULL;NULL;Y
7029;70460003618;60213;GRINDING WHEEL 4;5.00000;PCS;40.00;NULL;NULL;NULL;NULL;Y
7030;70460003618;65024;NIPPON MARINE PRIMER @ 5 KG/TIN (MENI);1.00000;TINS;-1.00;NULL;NULL;NULL;NULL;Y
7031;70460003618;64385;NIPPON MARINE SILVER @ 5 LITERS / TINS;1.00000;TINS;0.00;NULL;NULL;NULL;NULL;Y
7032;70460003618;50015;THINNER CAT & DOG @5L;1.00000;TIN;-7.00;NULL;NULL;NULL;NULL;Y
7033;70460003618;60545;PAINT BRUSH 3;2.00000;PCS;-1.00;NULL;NULL;NULL;NULL;Y
7034;70460003618;64152;BAMBU/BULU 3 X 8 MTR;10.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
7035;70460003618;61008;TALI RAFIAH @ 1 KGS;1.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
7036;70460003619;02418;SL/C FOR PEMASANGAN WALLGUARD DI PINTU MASUK SKINNING;1.00000;LOT;0.00;NULL;NULL;NULL;NULL;Y
7037;70560003620;90537;"IBM SERVER FOR VM CLUSTER (1U SERVER WITH 6 CORE 3.0 Ghz,8 GB MEMORY,2 X 500 GB HD AND 2 GIGABIT LAN ";2.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
7038;70560003620;90538;HP SERVER 8 GB MEMORY  ( UPGRADE ON EXISTING SERVER);1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
7039;70560003620;99943;WINDOWS 2008/2012 SERVER R2 LICENSE;4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7040;70560003620;90539;SQL STANDARD LICENSE (2008 SQL STANDARD LICENSE);1.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7041;70560003620;90540;ANTIVIRUS (KASPERSKY ENDPOINT SECURITY 10);4.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7042;70560003620;90541;RACK (NETSHELTER SV 42U 600 mm WIDE x 1060mm DEEP ENCLOSURE WITHOUT SIDES BLACK);1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
7043;70560003620;90536;KVM SWITCH (APC KVM 2G, ANALOG, 1 LOCAL USER , 8 PORTS;1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
7044;70560003620;90543;UPS (APC MATRIX -UPS 5kVA XR 220/230/240 V);1.00000;UNIT;0.00;NULL;NULL;NULL;NULL;Y
7045;70460003621;62713;"S/S PIPE 2 &#65533; SCH 40";4.00000;LE;0.00;NULL;NULL;NULL;NULL;Y
7046;70460003621;65659;"S/S ELBOW 304 SCH 40 &#65533; 2 WELDED TYPE";12.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7047;70460003621;65660;"S/S TEE 304 SCH 40, &#65533; 2 WELDED TYPE";14.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7048;70460003621;66429;WELDING ROD S/S DIA. 2,6 MM;10.00000;KGS;-33.00;NULL;NULL;NULL;NULL;Y
7049;70460003621;61489;EXPANSION BOLT 10 MM X 2;50.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7050;70460003621;60733;CUTTING WHEEL 14 (RESIBON BRAND);2.00000;PCS;-9.00;NULL;NULL;NULL;NULL;Y
7051;70460003621;60213;GRINDING WHEEL 4;5.00000;PCS;40.00;NULL;NULL;NULL;NULL;Y
7052;70460003621;52427;PASIR COR ( SAND );4.00000;M3;0.00;NULL;NULL;NULL;NULL;Y
7053;70460003621;60147;GRAVEL (KRIKIL) SPLIT 1/2;4.00000;M3;4.00;NULL;NULL;NULL;NULL;Y
7054;70460003621;52428;PASIR PLESTER ( SAND );1.00000;M3;28.00;NULL;NULL;NULL;NULL;Y
7055;70460003621;60064;CEMENT TONASA @50KG/BOX;10.00000;SACK;172.00;NULL;NULL;NULL;NULL;Y
7056;70460003621;65382;NAIL SQUARD WHITE ( PAKU PUTIH 3);5.00000;KGS;5.00;NULL;NULL;NULL;NULL;Y
7057;70460003621;69568;BONDEX PLATE, 1MTR X 6MTR;1.00000;SHEET;0.00;NULL;NULL;NULL;NULL;Y
7058;70460003621;65270;ANGLE BAR S/S 304, 5 MM X 5CM X 5CM X 6MTR;2.00000;LE;1.00;NULL;NULL;NULL;NULL;Y
7059;70460003622;71650;S/S EXPANSION BOLT 10MM X 2INC;18.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7060;70460003622;71555;GRANITO BLOCK COLOR, 30CM X 30CM;10.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7061;70460003622;61696;BALOK KAYU 5CM X 7CM X 4 MTR;5.00000;LE;20.00;NULL;NULL;NULL;NULL;Y
7062;70460003623;50534;MAJUN;5.00000;KGS;347.00;NULL;NULL;NULL;NULL;Y
7063;70460003623;50880;HAND GLOVE COTTON (KATUN);8.00000;PCS;298.00;NULL;NULL;NULL;NULL;Y
7064;70460003623;50135;PLASTIC BROOM / SAPU PLASTIC;2.00000;PCS;28.00;NULL;NULL;NULL;NULL;Y
7065;70460003623;52001;ALKOHOL 70 %;2.00000;BTL;0.00;NULL;NULL;NULL;NULL;Y
7066;70460003623;50082;PAINT BRUSH 2.5;6.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7067;70460003623;62903;ELECTRICAL TAPE  RED COLOR;5.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
7068;70460003623;62904;ELECTRICAL TAPE  YELLOW COLOR;5.00000;ROLL;0.00;NULL;NULL;NULL;NULL;Y
7069;70460003623;63269;ELECTRICAL TAPE 3M;5.00000;ROLL;7.00;NULL;NULL;NULL;NULL;Y
7070;70460003623;63248;LAMPU PILOT TYPE LED   220 V, 50 HZ WARNA MERAH;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7071;70460003623;63249;LAMPU PILOT TYPE LED   220 V, 50 HZ WARNA HIJAU;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7072;70460003623;63250;LAMPU PILOT TYPE LED   220 V, 50 HZ WARNAH KUNING;3.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7073;70420003624;60733;CUTTING WHEEL 14 (RESIBON BRAND);50.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
7074;70460003624;62554;AUTO BREAKER LS - 380 VOLT, 3 PHASE,  150 AMP;1.00000;PC;0.00;NULL;NULL;NULL;NULL;Y
7075;70460003624;63368;CABLE TIES 25CM;4.00000;PACK;4.00;NULL;NULL;NULL;NULL;Y
7076;70460003624;64762;MCB 40 AMP, 380 VOLT, 3 PHASE;12.00000;PCS;0.00;NULL;NULL;NULL;NULL;Y
